File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
./data/output_files/out/UN_121_em_457.lg, Incorrect,27,7,20,8,12,0.571024114979,9,72,4,14,6,0,0,0,5,3,0,3,2,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_458.lg, Incorrect,14,2,12,12,0,0.143732083986,13,156,11,12,0,11,0,0,12,12,0,12,10,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_121_em_459.lg, Incorrect,26,6,20,16,4,0.282206603931,15,210,12,18,2,9,0,0,13,15,0,11,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_460.lg, Incorrect,10,2,8,8,0,0.185185185185,9,72,8,8,0,0,0,0,9,8,0,8,7,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_461.lg, Incorrect,53,9,44,34,10,0.19138792866,33,1056,23,39,5,0,0,0,24,22,0,18,16,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_462.lg, Incorrect,17,3,14,12,2,0.281158839124,10,90,5,13,1,0,0,0,6,5,0,4,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_463.lg, Incorrect,17,1,16,14,2,0.184860045408,12,132,8,15,1,0,0,0,9,9,0,8,8,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_464.lg, Incorrect,26,7,19,5,14,0.65249412417,8,56,6,12,7,0,0,0,7,4,0,3,1,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_121_em_465.lg, Incorrect,5,0,5,5,0,0.136082763488,6,30,5,5,0,6,0,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_121_em_466.lg, Incorrect,4,0,4,4,0,0.19245008973,4,12,2,4,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_121_em_467.lg, Incorrect,18,3,15,9,6,0.551440125562,6,30,2,12,3,0,0,0,3,4,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_468.lg, Incorrect,22,3,19,15,4,0.293008165958,11,110,7,16,2,0,2,1,8,8,0,7,7,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_469.lg, Incorrect,63,16,47,27,20,0.418096413266,22,462,15,37,10,0,0,0,16,19,0,13,6,10,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_470.lg, Incorrect,33,7,26,20,6,0.308251392437,16,240,9,23,3,0,0,0,10,8,0,8,5,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_471.lg, Incorrect,24,6,18,14,4,0.29710224764,14,182,12,16,2,0,0,0,12,10,0,8,6,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_472.lg, Incorrect,7,1,6,6,0,0.204626754056,6,30,3,6,0,5,0,0,4,4,0,4,3,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_122_em_473.lg, Incorrect,173,35,138,90,48,0.332412990226,54,2862,34,109,24,0,10,5,35,38,0,23,15,20,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_474.lg, Incorrect,22,8,14,14,0,0.304985653381,13,156,11,13,0,0,2,1,12,8,0,8,5,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_475.lg, Incorrect,57,12,45,33,12,0.373942754711,20,380,13,38,6,0,2,1,14,11,0,8,6,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_476.lg, Incorrect,17,4,13,11,2,0.390264764111,8,56,5,12,1,0,0,0,6,6,0,5,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_477.lg, Incorrect,50,8,42,32,10,0.462481326273,13,156,5,34,5,0,6,3,6,8,0,3,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_478.lg, Incorrect,38,4,34,32,2,0.151927547068,25,600,17,33,1,0,0,0,18,18,0,16,15,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_479.lg, Incorrect,3,2,1,1,0,0.569035593729,2,2,1,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_480.lg, Incorrect,31,7,24,16,8,0.504846725498,10,90,5,20,4,3,0,0,6,9,0,4,2,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_481.lg, Incorrect,6,0,6,6,0,0.182574185835,5,20,2,6,0,5,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_122_em_482.lg, Incorrect,23,6,17,5,12,0.795076061581,6,30,2,11,6,0,0,0,3,4,0,1,0,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_483.lg, Incorrect,14,3,11,11,0,0.272734210071,8,56,5,11,0,0,0,0,6,4,0,4,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_484.lg, Incorrect,58,8,50,46,4,0.230108264229,25,600,16,48,2,0,0,0,17,17,0,15,11,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_485.lg, Incorrect,23,3,20,18,2,0.177794317693,17,272,13,19,1,0,0,0,14,14,0,12,12,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_486.lg, Incorrect,51,9,42,36,6,0.200921055685,30,870,24,39,3,0,0,0,25,24,0,18,18,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_487.lg, Incorrect,49,14,35,31,4,0.253519520319,29,812,24,32,2,0,2,1,25,16,0,14,11,14,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_488.lg, Incorrect,10,2,8,6,2,0.44956109935,5,20,2,7,1,3,0,0,3,4,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_489.lg, Incorrect,20,5,15,11,4,0.41589776018,9,72,5,13,2,4,0,0,6,8,0,4,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_490.lg, Incorrect,125,39,86,46,40,0.357865250642,51,2550,41,66,20,0,0,0,42,35,0,21,8,34,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_491.lg, Incorrect,11,2,9,7,2,0.379751593529,6,30,3,8,1,4,0,0,4,5,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_122_em_492.lg, Incorrect,9,2,7,7,0,0.231320858726,7,42,5,7,0,0,0,0,6,5,0,5,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_493.lg, Incorrect,25,4,21,21,0,0.194298144228,15,210,10,19,0,11,4,2,11,11,0,11,9,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_123_em_494.lg, Incorrect,40,7,33,15,18,0.736532061031,8,56,2,24,9,0,0,0,3,7,0,1,1,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_495.lg, Incorrect,25,4,21,17,4,0.199507676105,18,306,15,19,2,14,0,0,16,14,0,12,11,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_496.lg, Incorrect,4,2,2,2,0,0.414672311952,3,6,2,2,0,1,0,0,3,3,0,3,1,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_123_em_497.lg, Incorrect,21,8,13,13,0,0.493937351943,8,56,5,10,0,0,6,3,6,6,0,6,0,6,0,0,0,1,0,0,0,0
./data/output_files/out/UN_123_em_498.lg, Incorrect,27,4,23,17,6,0.387907973117,10,90,6,20,3,6,0,0,6,8,0,5,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_499.lg, Incorrect,10,2,8,8,0,0.240716688729,7,42,6,8,0,0,0,0,6,5,0,5,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_500.lg, Incorrect,17,3,14,14,0,0.176780525176,13,156,10,14,0,0,0,0,11,8,0,8,8,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_501.lg, Incorrect,47,5,42,36,6,0.236037051863,20,380,13,38,3,0,2,1,13,10,0,9,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_502.lg, Incorrect,69,11,58,50,8,0.171196835074,42,1722,33,53,4,0,2,1,34,34,0,30,26,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_503.lg, Incorrect,80,20,60,50,10,0.26539181055,39,1482,28,52,5,0,6,3,29,29,0,23,15,14,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_504.lg, Incorrect,51,9,42,20,22,0.341022744898,20,380,13,30,11,0,2,1,14,10,0,7,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_505.lg, Incorrect,47,10,37,35,2,0.202639956747,29,812,23,35,1,0,2,1,24,24,0,22,16,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_506.lg, Incorrect,24,3,21,21,0,0.184656274843,14,182,8,21,0,0,0,0,9,7,0,7,6,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_507.lg, Incorrect,4,0,4,4,0,0.19245008973,4,12,2,4,0,4,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_123_em_508.lg, Incorrect,17,5,12,10,2,0.574662585038,6,30,3,10,1,1,2,1,4,5,0,3,1,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_509.lg, Incorrect,9,3,6,2,4,0.678152350125,4,12,2,4,2,1,0,0,3,3,0,1,1,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_510.lg, Incorrect,8,2,6,6,0,0.402368927062,4,12,2,5,0,2,2,1,3,3,0,3,2,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_123_em_511.lg, Incorrect,54,10,44,24,20,0.42053273322,17,272,9,33,10,0,2,1,10,10,0,4,4,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_512.lg, Incorrect,58,15,43,33,10,0.296405648542,28,756,21,37,5,0,2,1,22,21,0,14,12,10,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_513.lg, Incorrect,20,6,14,10,4,0.682759474245,6,30,2,11,2,0,2,1,3,5,0,1,0,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_514.lg, Incorrect,12,0,12,12,0,0.12171612389,10,90,6,12,0,10,0,0,7,7,0,7,7,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_123_em_515.lg, Incorrect,20,5,15,13,2,0.292286029626,12,132,8,14,1,0,0,0,9,7,0,6,5,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_516.lg, Incorrect,15,3,12,10,2,0.302749430155,9,72,6,11,1,0,0,0,7,6,0,5,5,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_123_em_517.lg, Incorrect,18,3,15,9,6,0.551440125562,6,30,2,12,3,3,0,0,3,5,0,2,2,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_518.lg, Incorrect,14,0,14,14,0,0.166666666667,8,56,3,14,0,8,0,0,4,4,0,4,4,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_124_em_519.lg, Incorrect,3,0,3,3,0,0.166666666667,4,12,3,3,0,4,0,0,4,4,0,4,4,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_124_em_520.lg, Incorrect,80,11,69,47,22,0.29931635221,27,702,14,58,11,0,0,0,15,17,0,7,7,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_521.lg, Incorrect,24,2,22,22,0,0.113537750531,20,380,14,22,0,0,0,0,15,13,0,13,13,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_522.lg, Incorrect,24,4,20,16,4,0.326910104732,11,110,5,18,2,0,0,0,6,6,0,4,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_523.lg, Incorrect,4,1,3,3,0,0.25,4,12,3,3,0,3,0,0,4,4,0,4,3,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_124_em_524.lg, Incorrect,11,2,9,7,2,0.462349386422,5,20,4,8,1,3,0,0,4,5,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_525.lg, Incorrect,4,2,2,2,0,0.414672311952,3,6,2,2,0,1,0,0,3,3,0,3,1,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_124_em_526.lg, Incorrect,22,2,20,18,2,0.27349190643,10,90,6,19,1,0,0,0,6,6,0,5,4,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_527.lg, Incorrect,32,7,25,23,2,0.251855024157,18,306,13,23,1,0,2,1,14,13,0,11,8,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_528.lg, Incorrect,26,2,24,22,2,0.219768709179,13,156,7,23,1,0,0,0,7,7,0,6,6,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_529.lg, Incorrect,60,13,47,29,18,0.479212959484,17,272,8,36,9,0,4,2,9,11,0,3,3,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_530.lg, Incorrect,14,4,10,8,2,0.370519787956,8,56,6,9,1,0,0,0,7,5,0,4,4,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_531.lg, Incorrect,4,1,3,3,0,0.25,4,12,3,3,0,0,0,0,4,3,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_532.lg, Incorrect,35,12,23,21,2,0.473426150129,13,156,8,19,1,0,6,3,9,8,0,7,1,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_533.lg, Incorrect,39,5,34,30,4,0.160248472684,27,702,20,32,2,22,0,0,21,21,0,18,16,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_534.lg, Incorrect,7,2,5,5,0,0.3,5,20,3,5,0,0,0,0,4,3,0,3,2,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_535.lg, Incorrect,51,14,37,29,8,0.307932598089,25,600,20,33,4,0,0,0,20,14,0,10,8,12,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_536.lg, Incorrect,8,1,7,7,0,0.183701811107,7,42,5,7,0,6,0,0,6,6,0,6,5,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_124_em_537.lg, Incorrect,42,8,34,26,8,0.281405590277,20,380,14,29,4,12,2,1,15,18,0,12,10,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_538.lg, Incorrect,37,9,28,22,6,0.268764393084,21,420,18,25,3,0,0,0,19,15,0,12,11,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_539.lg, Incorrect,14,0,14,14,0,0.166666666667,8,56,3,14,0,8,0,0,4,4,0,4,4,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_124_em_540.lg, Incorrect,72,11,61,43,18,0.242143217235,32,992,23,51,9,0,2,1,23,20,0,15,14,9,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_541.lg, Incorrect,41,9,32,24,8,0.295095250022,20,380,13,28,4,0,0,0,14,11,0,8,7,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_124_em_542.lg, Incorrect,19,3,16,12,4,0.281601608758,11,110,7,14,2,0,0,0,8,8,0,6,6,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_543.lg, Incorrect,28,5,23,13,10,0.446286120979,10,90,4,17,5,0,2,1,5,6,0,3,3,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_544.lg, Incorrect,13,0,13,13,0,0.141639430933,9,72,5,13,0,9,0,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_125_em_545.lg, Incorrect,27,5,22,22,0,0.172262177163,19,342,15,22,0,0,0,0,16,14,0,14,11,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_546.lg, Incorrect,45,8,37,35,2,0.217475275442,24,552,16,34,1,0,4,2,17,16,0,15,12,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_547.lg, Incorrect,11,3,8,8,0,0.222222222222,9,72,8,8,0,6,0,0,9,9,0,9,6,3,0,0,0,1,0,0,0,0
./data/output_files/out/UN_125_em_548.lg, Incorrect,44,8,36,30,6,0.221649658093,25,600,19,33,3,0,0,0,20,18,0,15,14,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_549.lg, Incorrect,36,6,30,30,0,0.175850289482,22,462,16,29,0,0,2,1,17,16,0,16,12,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_550.lg, Incorrect,13,2,11,9,2,0.29406162224,8,56,4,10,1,0,0,0,5,5,0,4,4,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_551.lg, Incorrect,7,0,7,7,0,0.197202659437,5,20,3,7,0,5,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_125_em_552.lg, Incorrect,14,4,10,10,0,0.244444444444,10,90,8,10,0,6,0,0,9,9,0,9,5,4,0,0,0,1,0,0,0,0
./data/output_files/out/UN_125_em_553.lg, Incorrect,20,3,17,13,4,0.315144001453,10,90,6,14,2,7,2,1,7,8,0,6,6,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_554.lg, Incorrect,24,4,20,8,12,0.520174784851,8,56,3,14,6,0,0,0,4,5,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_555.lg, Incorrect,12,1,11,11,0,0.149867649797,10,90,9,11,0,0,0,0,9,8,0,8,8,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_556.lg, Incorrect,35,5,30,26,4,0.191714914677,22,462,16,28,2,0,0,0,17,18,0,15,14,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_557.lg, Incorrect,3,0,3,3,0,0.235702260396,3,6,3,3,0,3,0,0,3,3,0,3,3,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_125_em_558.lg, Incorrect,4,2,2,2,0,0.414672311952,3,6,2,2,0,1,0,0,3,3,0,3,1,2,0,0,0,1,0,0,0,0
./data/output_files/out/UN_125_em_559.lg, Incorrect,18,4,14,8,6,0.508914437876,7,42,4,11,3,0,0,0,5,5,0,4,3,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_560.lg, Incorrect,14,1,13,13,0,0.17867646797,9,72,4,13,0,8,0,0,5,5,0,5,4,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_125_em_561.lg, Incorrect,16,3,13,11,2,0.250447690232,11,110,8,12,1,0,0,0,9,9,0,7,7,2,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_562.lg, Incorrect,16,0,16,16,0,0.116051770637,12,132,8,16,0,12,0,0,9,9,0,9,9,0,0,0,0,1,1,0,0,0
./data/output_files/out/UN_125_em_563.lg, Incorrect,49,8,41,37,4,0.162053863716,34,1122,28,39,2,0,0,0,29,26,0,24,22,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_564.lg, Incorrect,17,3,14,8,6,0.461295390257,7,42,4,11,3,0,0,0,5,5,0,4,4,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_565.lg, Incorrect,33,3,30,30,0,0.159926270736,18,306,11,30,0,0,0,0,12,10,0,10,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_125_em_566.lg, Incorrect,23,2,21,21,0,0.188509561425,12,132,5,20,0,10,2,1,6,6,0,6,5,1,0,0,0,1,0,0,0,0
./data/output_files/out/UN_125_em_567.lg, Incorrect,32,6,26,20,6,0.218014607471,21,420,17,23,3,0,0,0,18,16,0,13,12,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_568.lg, Incorrect,49,8,41,25,16,0.417072369305,15,210,8,32,8,7,2,1,9,8,0,4,3,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_569.lg, Incorrect,87,24,63,37,26,0.400556598275,31,930,22,46,13,0,8,4,23,12,0,6,3,20,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_570.lg, Incorrect,15,5,10,10,0,0.349192375788,8,56,6,9,0,0,2,1,7,5,0,5,3,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_571.lg, Incorrect,45,11,34,24,10,0.355081842693,19,342,12,29,5,0,0,0,13,12,0,8,6,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_572.lg, Incorrect,17,5,12,6,6,0.417492993538,9,72,8,9,3,0,0,0,9,5,0,4,4,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_573.lg, Incorrect,28,7,21,19,2,0.208648895673,21,420,20,20,1,0,0,0,21,17,0,16,14,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_574.lg, Incorrect,12,4,8,6,2,0.408694080712,7,42,5,7,1,0,0,0,6,5,0,4,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_575.lg, Incorrect,12,4,8,8,0,0.292654824336,8,56,6,8,0,0,0,0,7,6,0,6,3,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_576.lg, Incorrect,16,4,12,10,2,0.304739856723,10,90,8,11,1,0,0,0,9,9,0,7,6,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_577.lg, Incorrect,36,8,28,22,6,0.411720007797,13,156,8,22,3,0,6,3,9,7,0,7,5,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_578.lg, Incorrect,58,18,40,28,12,0.33295571788,28,756,22,34,6,0,0,0,23,16,0,12,8,15,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_579.lg, Incorrect,31,9,22,14,8,0.511691786222,11,110,5,18,4,0,0,0,6,5,0,2,1,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_580.lg, Incorrect,22,7,15,9,6,0.507629458987,9,72,6,12,3,0,0,0,7,4,0,2,1,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_581.lg, Incorrect,38,12,26,18,8,0.449015263288,15,210,10,22,4,0,0,0,11,9,0,6,3,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_582.lg, Incorrect,15,5,10,8,2,0.412186454623,8,56,6,9,1,0,0,0,7,6,0,4,3,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_583.lg, Incorrect,39,11,28,22,6,0.332510765296,19,342,14,25,3,8,0,0,15,18,0,12,7,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_126_em_584.lg, Incorrect,9,3,6,4,2,0.401804161749,6,30,3,5,1,0,0,0,5,3,0,2,2,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_585.lg, Incorrect,56,15,41,27,14,0.403100123547,21,420,14,32,7,0,4,2,15,13,0,10,4,11,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_586.lg, Incorrect,100,16,84,70,14,0.262025604824,37,1332,20,77,7,0,0,0,21,22,0,14,12,9,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_587.lg, Incorrect,26,5,21,17,4,0.262524737073,15,210,10,19,2,0,0,0,11,12,0,8,7,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_588.lg, Incorrect,46,16,30,26,4,0.328306173934,24,552,19,28,2,0,0,0,20,17,0,15,6,14,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_589.lg, Incorrect,45,7,38,24,14,0.286056913335,20,380,11,31,7,0,0,0,12,14,0,9,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_590.lg, Incorrect,6,3,3,3,0,0.416666666667,4,12,3,3,0,0,0,0,4,1,0,1,1,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_591.lg, Incorrect,19,4,15,13,2,0.355848858566,9,72,5,14,1,0,0,0,6,6,0,5,3,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_592.lg, Incorrect,18,2,16,14,2,0.324501573443,8,56,3,15,1,6,0,0,4,5,0,3,3,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_593.lg, Incorrect,49,12,37,25,12,0.455415810243,16,240,9,29,6,0,4,2,10,10,0,7,3,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_594.lg, Incorrect,16,5,11,11,0,0.235113933754,12,132,11,11,0,0,0,0,12,8,0,8,7,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_595.lg, Incorrect,42,8,34,30,4,0.222213593487,24,552,18,32,2,0,0,0,19,17,0,14,12,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_596.lg, Incorrect,49,9,40,36,4,0.194076285777,30,870,22,38,2,0,0,0,23,19,0,18,16,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_597.lg, Incorrect,10,4,6,6,0,0.569035593729,4,12,2,5,0,0,2,1,3,3,0,3,0,3,0,0,0,1,0,0,0,0
./data/output_files/out/UN_127_em_598.lg, Incorrect,66,4,62,58,4,0.150937910463,31,930,17,60,2,0,0,0,18,17,0,15,15,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_599.lg, Incorrect,60,9,51,39,12,0.315356101912,21,420,12,43,6,0,4,2,13,14,0,10,9,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_600.lg, Incorrect,26,2,24,22,2,0.203607382044,14,182,7,23,1,0,0,0,8,8,0,7,7,1,0,0,0,0,0,0,0,0
./data/output_files/out/UN_127_em_601.lg, Incorrect,57,8,49,31,18,0.249554985251,26,650,17,39,9,0,2,1,18,17,0,14,14,4,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1000.lg, Incorrect,46,11,35,29,6,0.363112963437,18,306,11,32,3,0,0,0,12,11,0,8,4,8,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1001.lg, Incorrect,25,6,19,17,2,0.307919128393,13,156,9,18,1,0,0,0,10,8,0,7,3,7,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1002.lg, Incorrect,46,7,39,33,6,0.332908923474,16,240,8,36,3,0,0,0,9,8,0,5,4,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1003.lg, Incorrect,17,3,14,14,0,0.191889824546,12,132,8,14,0,0,0,0,9,8,0,8,6,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1004.lg, Incorrect,21,4,17,15,2,0.232055897379,14,182,11,16,1,0,0,0,12,12,0,11,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1005.lg, Incorrect,48,8,40,26,14,0.43919530016,14,182,6,32,7,6,2,1,7,11,0,4,4,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1006.lg, Incorrect,30,7,23,19,4,0.391611514752,12,132,7,20,2,0,2,1,8,6,0,4,3,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1007.lg, Incorrect,24,5,19,15,4,0.257379682987,15,210,11,17,2,0,0,0,12,11,0,9,9,3,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1008.lg, Incorrect,69,12,57,31,26,0.463251172878,18,306,9,42,13,0,4,2,10,11,0,5,4,6,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1009.lg, Incorrect,27,6,21,17,4,0.26663447801,16,240,12,19,2,0,0,0,13,10,0,9,8,5,0,0,0,0,0,0,0,0
./data/output_files/out/UN_128_em_1010.lg, Incorrect,7,1,6,6,0,0.249240852502,5,20,2,6,0,4,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0
